"","Species","Network_Type","Probability","Species_Degree","Species_Type","Fraction","Interaction_Network"
"131",37,"grid",0.430839002267574,3,"Animal",3,"M_PL_033"
"132",38,"grid",0.430839002267574,3,"Animal",3,"M_PL_033"
"133",39,"grid",0.36281179138322,2,"Animal",3,"M_PL_033"
"134",40,"grid",0.369614512471655,2,"Animal",3,"M_PL_033"
"135",41,"grid",0.251700680272109,2,"Animal",3,"M_PL_033"
"136",42,"grid",0.244897959183673,1,"Animal",3,"M_PL_033"
"137",43,"grid",0.247165532879819,1,"Animal",3,"M_PL_033"
"138",44,"grid",0.249433106575964,1,"Animal",3,"M_PL_033"
"139",45,"grid",0.240362811791383,1,"Animal",3,"M_PL_033"
"140",46,"grid",0.238095238095238,1,"Animal",3,"M_PL_033"
"141",47,"grid",0.122448979591837,1,"Animal",3,"M_PL_033"
"142",1,"grid",0.45578231292517,18,"Plant",4,"M_PL_033"
"143",2,"grid",0.45578231292517,16,"Plant",4,"M_PL_033"
"144",3,"grid",0.453514739229025,14,"Plant",4,"M_PL_033"
"145",4,"grid",0.453514739229025,14,"Plant",4,"M_PL_033"
"146",5,"grid",0.453514739229025,13,"Plant",4,"M_PL_033"
"147",6,"grid",0.45578231292517,13,"Plant",4,"M_PL_033"
"148",7,"grid",0.453514739229025,13,"Plant",4,"M_PL_033"
"149",8,"grid",0.448979591836735,12,"Plant",4,"M_PL_033"
"150",9,"grid",0.45578231292517,11,"Plant",4,"M_PL_033"
"151",10,"grid",0.442176870748299,8,"Plant",4,"M_PL_033"
"152",11,"grid",0.369614512471655,5,"Plant",4,"M_PL_033"
"153",12,"grid",0.306122448979592,2,"Plant",4,"M_PL_033"
"154",13,"grid",0.145124716553288,2,"Plant",4,"M_PL_033"
"155",14,"grid",0.453514739229025,11,"Animal",4,"M_PL_033"
"156",15,"grid",0.453514739229025,9,"Animal",4,"M_PL_033"
"157",16,"grid",0.453514739229025,8,"Animal",4,"M_PL_033"
"158",17,"grid",0.45124716553288,7,"Animal",4,"M_PL_033"
"159",18,"grid",0.448979591836735,7,"Animal",4,"M_PL_033"
"160",19,"grid",0.448979591836735,6,"Animal",4,"M_PL_033"
"161",20,"grid",0.442176870748299,5,"Animal",4,"M_PL_033"
"162",21,"grid",0.439909297052154,5,"Animal",4,"M_PL_033"
"163",22,"grid",0.439909297052154,5,"Animal",4,"M_PL_033"
"164",23,"grid",0.442176870748299,5,"Animal",4,"M_PL_033"
"165",24,"grid",0.437641723356009,5,"Animal",4,"M_PL_033"
"166",25,"grid",0.439909297052154,5,"Animal",4,"M_PL_033"
"167",26,"grid",0.442176870748299,5,"Animal",4,"M_PL_033"
"168",27,"grid",0.421768707482993,5,"Animal",4,"M_PL_033"
"169",28,"grid",0.442176870748299,5,"Animal",4,"M_PL_033"
"170",29,"grid",0.419501133786848,4,"Animal",4,"M_PL_033"
"171",30,"grid",0.419501133786848,4,"Animal",4,"M_PL_033"
"172",31,"grid",0.405895691609977,4,"Animal",4,"M_PL_033"
"173",32,"grid",0.412698412698413,4,"Animal",4,"M_PL_033"
"174",33,"grid",0.408163265306122,4,"Animal",4,"M_PL_033"
"175",34,"grid",0.399092970521542,4,"Animal",4,"M_PL_033"
"176",35,"grid",0.396825396825397,3,"Animal",4,"M_PL_033"
"177",36,"grid",0.392290249433107,3,"Animal",4,"M_PL_033"
"178",37,"grid",0.392290249433107,3,"Animal",4,"M_PL_033"
"179",38,"grid",0.399092970521542,3,"Animal",4,"M_PL_033"
"180",39,"grid",0.326530612244898,2,"Animal",4,"M_PL_033"
"181",40,"grid",0.346938775510204,2,"Animal",4,"M_PL_033"
"182",41,"grid",0.235827664399093,2,"Animal",4,"M_PL_033"
"183",42,"grid",0.235827664399093,1,"Animal",4,"M_PL_033"
"184",43,"grid",0.231292517006803,1,"Animal",4,"M_PL_033"
"185",44,"grid",0.229024943310658,1,"Animal",4,"M_PL_033"
"186",45,"grid",0.219954648526077,1,"Animal",4,"M_PL_033"
"187",46,"grid",0.226757369614512,1,"Animal",4,"M_PL_033"
"188",47,"grid",0.120181405895692,1,"Animal",4,"M_PL_033"
"189",1,"grid",0.428571428571429,18,"Plant",5,"M_PL_033"
"190",2,"grid",0.428571428571429,16,"Plant",5,"M_PL_033"
"191",3,"grid",0.426303854875283,14,"Plant",5,"M_PL_033"
"192",4,"grid",0.426303854875283,14,"Plant",5,"M_PL_033"
"193",5,"grid",0.426303854875283,13,"Plant",5,"M_PL_033"
"194",6,"grid",0.426303854875283,13,"Plant",5,"M_PL_033"
"195",7,"grid",0.426303854875283,13,"Plant",5,"M_PL_033"
"196",8,"grid",0.417233560090703,12,"Plant",5,"M_PL_033"
"197",9,"grid",0.426303854875283,11,"Plant",5,"M_PL_033"
"198",10,"grid",0.403628117913832,8,"Plant",5,"M_PL_033"
"199",11,"grid",0.335600907029478,5,"Plant",5,"M_PL_033"
"200",12,"grid",0.276643990929705,2,"Plant",5,"M_PL_033"
"201",13,"grid",0.133786848072562,2,"Plant",5,"M_PL_033"
"202",14,"grid",0.428571428571429,11,"Animal",5,"M_PL_033"
"203",15,"grid",0.428571428571429,9,"Animal",5,"M_PL_033"
"204",16,"grid",0.424036281179138,8,"Animal",5,"M_PL_033"
"205",17,"grid",0.419501133786848,7,"Animal",5,"M_PL_033"
"206",18,"grid",0.421768707482993,7,"Animal",5,"M_PL_033"
"207",19,"grid",0.414965986394558,6,"Animal",5,"M_PL_033"
"208",20,"grid",0.405895691609977,5,"Animal",5,"M_PL_033"
"209",21,"grid",0.405895691609977,5,"Animal",5,"M_PL_033"
"210",22,"grid",0.408163265306122,5,"Animal",5,"M_PL_033"
"211",23,"grid",0.408163265306122,5,"Animal",5,"M_PL_033"
"212",24,"grid",0.408163265306122,5,"Animal",5,"M_PL_033"
"213",25,"grid",0.405895691609977,5,"Animal",5,"M_PL_033"
"214",26,"grid",0.408163265306122,5,"Animal",5,"M_PL_033"
"215",27,"grid",0.387755102040816,5,"Animal",5,"M_PL_033"
"216",28,"grid",0.410430839002268,5,"Animal",5,"M_PL_033"
"217",29,"grid",0.396825396825397,4,"Animal",5,"M_PL_033"
"218",30,"grid",0.396825396825397,4,"Animal",5,"M_PL_033"
"219",31,"grid",0.380952380952381,4,"Animal",5,"M_PL_033"
"220",32,"grid",0.378684807256236,4,"Animal",5,"M_PL_033"
"221",33,"grid",0.378684807256236,4,"Animal",5,"M_PL_033"
"222",34,"grid",0.369614512471655,4,"Animal",5,"M_PL_033"
"223",35,"grid",0.365079365079365,3,"Animal",5,"M_PL_033"
"224",36,"grid",0.365079365079365,3,"Animal",5,"M_PL_033"
"225",37,"grid",0.36734693877551,3,"Animal",5,"M_PL_033"
"226",38,"grid",0.369614512471655,3,"Animal",5,"M_PL_033"
"227",39,"grid",0.306122448979592,2,"Animal",5,"M_PL_033"
"228",40,"grid",0.319727891156463,2,"Animal",5,"M_PL_033"
"229",41,"grid",0.219954648526077,2,"Animal",5,"M_PL_033"
"230",42,"grid",0.213151927437642,1,"Animal",5,"M_PL_033"
"231",43,"grid",0.210884353741497,1,"Animal",5,"M_PL_033"
"232",44,"grid",0.215419501133787,1,"Animal",5,"M_PL_033"
"233",45,"grid",0.201814058956916,1,"Animal",5,"M_PL_033"
"234",46,"grid",0.204081632653061,1,"Animal",5,"M_PL_033"
"235",47,"grid",0.111111111111111,1,"Animal",5,"M_PL_033"
"236",1,"grid",0.396825396825397,18,"Plant",6,"M_PL_033"
"237",2,"grid",0.396825396825397,16,"Plant",6,"M_PL_033"
"238",3,"grid",0.399092970521542,14,"Plant",6,"M_PL_033"
"239",4,"grid",0.399092970521542,14,"Plant",6,"M_PL_033"
"240",5,"grid",0.396825396825397,13,"Plant",6,"M_PL_033"
"241",6,"grid",0.392290249433107,13,"Plant",6,"M_PL_033"
"242",7,"grid",0.394557823129252,13,"Plant",6,"M_PL_033"
"243",8,"grid",0.390022675736961,12,"Plant",6,"M_PL_033"
"244",9,"grid",0.396825396825397,11,"Plant",6,"M_PL_033"
"245",10,"grid",0.3718820861678,8,"Plant",6,"M_PL_033"
"246",11,"grid",0.303854875283447,5,"Plant",6,"M_PL_033"
"247",12,"grid",0.256235827664399,2,"Plant",6,"M_PL_033"
"248",13,"grid",0.124716553287982,2,"Plant",6,"M_PL_033"
"249",14,"grid",0.399092970521542,11,"Animal",6,"M_PL_033"
"250",15,"grid",0.392290249433107,9,"Animal",6,"M_PL_033"
"251",16,"grid",0.392290249433107,8,"Animal",6,"M_PL_033"
"252",17,"grid",0.390022675736961,7,"Animal",6,"M_PL_033"
"253",18,"grid",0.390022675736961,7,"Animal",6,"M_PL_033"
"254",19,"grid",0.383219954648526,6,"Animal",6,"M_PL_033"
"255",20,"grid",0.3718820861678,5,"Animal",6,"M_PL_033"
"256",21,"grid",0.3718820861678,5,"Animal",6,"M_PL_033"
"257",22,"grid",0.376417233560091,5,"Animal",6,"M_PL_033"
"258",23,"grid",0.374149659863946,5,"Animal",6,"M_PL_033"
"259",24,"grid",0.374149659863946,5,"Animal",6,"M_PL_033"
"260",25,"grid",0.376417233560091,5,"Animal",6,"M_PL_033"
"261",26,"grid",0.3718820861678,5,"Animal",6,"M_PL_033"
"262",27,"grid",0.360544217687075,5,"Animal",6,"M_PL_033"
"263",28,"grid",0.3718820861678,5,"Animal",6,"M_PL_033"
"264",29,"grid",0.36281179138322,4,"Animal",6,"M_PL_033"
"265",30,"grid",0.35827664399093,4,"Animal",6,"M_PL_033"
"266",31,"grid",0.346938775510204,4,"Animal",6,"M_PL_033"
"267",32,"grid",0.356009070294785,4,"Animal",6,"M_PL_033"
"268",33,"grid",0.344671201814059,4,"Animal",6,"M_PL_033"
"269",34,"grid",0.346938775510204,4,"Animal",6,"M_PL_033"
"270",35,"grid",0.335600907029478,3,"Animal",6,"M_PL_033"
"271",36,"grid",0.335600907029478,3,"Animal",6,"M_PL_033"
"272",37,"grid",0.333333333333333,3,"Animal",6,"M_PL_033"
"273",38,"grid",0.335600907029478,3,"Animal",6,"M_PL_033"
"274",39,"grid",0.272108843537415,2,"Animal",6,"M_PL_033"
"275",40,"grid",0.292517006802721,2,"Animal",6,"M_PL_033"
"276",41,"grid",0.199546485260771,2,"Animal",6,"M_PL_033"
"277",42,"grid",0.199546485260771,1,"Animal",6,"M_PL_033"
"278",43,"grid",0.195011337868481,1,"Animal",6,"M_PL_033"
"279",44,"grid",0.197278911564626,1,"Animal",6,"M_PL_033"
"280",45,"grid",0.188208616780045,1,"Animal",6,"M_PL_033"
"281",46,"grid",0.18140589569161,1,"Animal",6,"M_PL_033"
"282",47,"grid",0.104308390022676,1,"Animal",6,"M_PL_033"
"283",1,"grid",0.374149659863946,18,"Plant",7,"M_PL_033"
"284",2,"grid",0.3718820861678,16,"Plant",7,"M_PL_033"
"285",3,"grid",0.374149659863946,14,"Plant",7,"M_PL_033"
"286",4,"grid",0.374149659863946,14,"Plant",7,"M_PL_033"
"287",5,"grid",0.369614512471655,13,"Plant",7,"M_PL_033"
"288",6,"grid",0.365079365079365,13,"Plant",7,"M_PL_033"
"289",7,"grid",0.369614512471655,13,"Plant",7,"M_PL_033"
"290",8,"grid",0.356009070294785,12,"Plant",7,"M_PL_033"
"291",9,"grid",0.36281179138322,11,"Plant",7,"M_PL_033"
"292",10,"grid",0.340136054421769,8,"Plant",7,"M_PL_033"
"293",11,"grid",0.276643990929705,5,"Plant",7,"M_PL_033"
"294",12,"grid",0.240362811791383,2,"Plant",7,"M_PL_033"
"295",13,"grid",0.115646258503401,2,"Plant",7,"M_PL_033"
"296",14,"grid",0.369614512471655,11,"Animal",7,"M_PL_033"
"297",15,"grid",0.365079365079365,9,"Animal",7,"M_PL_033"
"298",16,"grid",0.36281179138322,8,"Animal",7,"M_PL_033"
"299",17,"grid",0.353741496598639,7,"Animal",7,"M_PL_033"
"300",18,"grid",0.35827664399093,7,"Animal",7,"M_PL_033"
"301",19,"grid",0.349206349206349,6,"Animal",7,"M_PL_033"
"302",20,"grid",0.342403628117914,5,"Animal",7,"M_PL_033"
"303",21,"grid",0.346938775510204,5,"Animal",7,"M_PL_033"
"304",22,"grid",0.344671201814059,5,"Animal",7,"M_PL_033"
"305",23,"grid",0.342403628117914,5,"Animal",7,"M_PL_033"
"306",24,"grid",0.342403628117914,5,"Animal",7,"M_PL_033"
"307",25,"grid",0.342403628117914,5,"Animal",7,"M_PL_033"
"308",26,"grid",0.340136054421769,5,"Animal",7,"M_PL_033"
"309",27,"grid",0.328798185941043,5,"Animal",7,"M_PL_033"
"310",28,"grid",0.342403628117914,5,"Animal",7,"M_PL_033"
"311",29,"grid",0.335600907029478,4,"Animal",7,"M_PL_033"
"312",30,"grid",0.326530612244898,4,"Animal",7,"M_PL_033"
"313",31,"grid",0.315192743764172,4,"Animal",7,"M_PL_033"
"314",32,"grid",0.324263038548753,4,"Animal",7,"M_PL_033"
"315",33,"grid",0.315192743764172,4,"Animal",7,"M_PL_033"
"316",34,"grid",0.303854875283447,4,"Animal",7,"M_PL_033"
"317",35,"grid",0.301587301587302,3,"Animal",7,"M_PL_033"
"318",36,"grid",0.303854875283447,3,"Animal",7,"M_PL_033"
"319",37,"grid",0.306122448979592,3,"Animal",7,"M_PL_033"
"320",38,"grid",0.306122448979592,3,"Animal",7,"M_PL_033"
"321",39,"grid",0.242630385487528,2,"Animal",7,"M_PL_033"
"322",40,"grid",0.258503401360544,2,"Animal",7,"M_PL_033"
"323",41,"grid",0.19047619047619,2,"Animal",7,"M_PL_033"
"324",42,"grid",0.179138321995465,1,"Animal",7,"M_PL_033"
"325",43,"grid",0.179138321995465,1,"Animal",7,"M_PL_033"
"326",44,"grid",0.179138321995465,1,"Animal",7,"M_PL_033"
"327",45,"grid",0.17687074829932,1,"Animal",7,"M_PL_033"
"328",46,"grid",0.17687074829932,1,"Animal",7,"M_PL_033"
"329",47,"grid",0.0952380952380952,1,"Animal",7,"M_PL_033"
"330",1,"grid",0.326530612244898,18,"Plant",8,"M_PL_033"
"331",2,"grid",0.326530612244898,16,"Plant",8,"M_PL_033"
"332",3,"grid",0.321995464852608,14,"Plant",8,"M_PL_033"
"333",4,"grid",0.319727891156463,14,"Plant",8,"M_PL_033"
"334",5,"grid",0.319727891156463,13,"Plant",8,"M_PL_033"
"335",6,"grid",0.319727891156463,13,"Plant",8,"M_PL_033"
"336",7,"grid",0.317460317460317,13,"Plant",8,"M_PL_033"
"337",8,"grid",0.312925170068027,12,"Plant",8,"M_PL_033"
"338",9,"grid",0.317460317460317,11,"Plant",8,"M_PL_033"
"339",10,"grid",0.301587301587302,8,"Plant",8,"M_PL_033"
"340",11,"grid",0.249433106575964,5,"Plant",8,"M_PL_033"
"341",12,"grid",0.204081632653061,2,"Plant",8,"M_PL_033"
"342",13,"grid",0.111111111111111,2,"Plant",8,"M_PL_033"
"343",14,"grid",0.317460317460317,11,"Animal",8,"M_PL_033"
"344",15,"grid",0.317460317460317,9,"Animal",8,"M_PL_033"
"345",16,"grid",0.315192743764172,8,"Animal",8,"M_PL_033"
"346",17,"grid",0.312925170068027,7,"Animal",8,"M_PL_033"
"347",18,"grid",0.312925170068027,7,"Animal",8,"M_PL_033"
"348",19,"grid",0.306122448979592,6,"Animal",8,"M_PL_033"
"349",20,"grid",0.306122448979592,5,"Animal",8,"M_PL_033"
"350",21,"grid",0.306122448979592,5,"Animal",8,"M_PL_033"
"351",22,"grid",0.303854875283447,5,"Animal",8,"M_PL_033"
"352",23,"grid",0.303854875283447,5,"Animal",8,"M_PL_033"
"353",24,"grid",0.303854875283447,5,"Animal",8,"M_PL_033"
"354",25,"grid",0.303854875283447,5,"Animal",8,"M_PL_033"
"355",26,"grid",0.306122448979592,5,"Animal",8,"M_PL_033"
"356",27,"grid",0.292517006802721,5,"Animal",8,"M_PL_033"
"357",28,"grid",0.306122448979592,5,"Animal",8,"M_PL_033"
"358",29,"grid",0.292517006802721,4,"Animal",8,"M_PL_033"
"359",30,"grid",0.290249433106576,4,"Animal",8,"M_PL_033"
"360",31,"grid",0.281179138321995,4,"Animal",8,"M_PL_033"
"361",32,"grid",0.283446712018141,4,"Animal",8,"M_PL_033"
"362",33,"grid",0.27891156462585,4,"Animal",8,"M_PL_033"
"363",34,"grid",0.281179138321995,4,"Animal",8,"M_PL_033"
"364",35,"grid",0.267573696145125,3,"Animal",8,"M_PL_033"
"365",36,"grid",0.272108843537415,3,"Animal",8,"M_PL_033"
"366",37,"grid",0.27437641723356,3,"Animal",8,"M_PL_033"
"367",38,"grid",0.272108843537415,3,"Animal",8,"M_PL_033"
"368",39,"grid",0.222222222222222,2,"Animal",8,"M_PL_033"
"369",40,"grid",0.233560090702948,2,"Animal",8,"M_PL_033"
"370",41,"grid",0.170068027210884,2,"Animal",8,"M_PL_033"
"371",42,"grid",0.158730158730159,1,"Animal",8,"M_PL_033"
"372",43,"grid",0.165532879818594,1,"Animal",8,"M_PL_033"
"373",44,"grid",0.158730158730159,1,"Animal",8,"M_PL_033"
"374",45,"grid",0.160997732426304,1,"Animal",8,"M_PL_033"
"375",46,"grid",0.160997732426304,1,"Animal",8,"M_PL_033"
"376",47,"grid",0.0929705215419501,1,"Animal",8,"M_PL_033"
"377",1,"grid",0.301587301587302,18,"Plant",9,"M_PL_033"
"378",2,"grid",0.301587301587302,16,"Plant",9,"M_PL_033"
"379",3,"grid",0.292517006802721,14,"Plant",9,"M_PL_033"
"380",4,"grid",0.294784580498866,14,"Plant",9,"M_PL_033"
"381",5,"grid",0.290249433106576,13,"Plant",9,"M_PL_033"
"382",6,"grid",0.283446712018141,13,"Plant",9,"M_PL_033"
"383",7,"grid",0.294784580498866,13,"Plant",9,"M_PL_033"
"384",8,"grid",0.27437641723356,12,"Plant",9,"M_PL_033"
"385",9,"grid",0.285714285714286,11,"Plant",9,"M_PL_033"
"386",10,"grid",0.26984126984127,8,"Plant",9,"M_PL_033"
"387",11,"grid",0.226757369614512,5,"Plant",9,"M_PL_033"
"388",12,"grid",0.188208616780045,2,"Plant",9,"M_PL_033"
"389",13,"grid",0.104308390022676,2,"Plant",9,"M_PL_033"
"390",14,"grid",0.292517006802721,11,"Animal",9,"M_PL_033"
"391",15,"grid",0.292517006802721,9,"Animal",9,"M_PL_033"
"392",16,"grid",0.290249433106576,8,"Animal",9,"M_PL_033"
"393",17,"grid",0.287981859410431,7,"Animal",9,"M_PL_033"
"394",18,"grid",0.287981859410431,7,"Animal",9,"M_PL_033"
"395",19,"grid",0.283446712018141,6,"Animal",9,"M_PL_033"
"396",20,"grid",0.276643990929705,5,"Animal",9,"M_PL_033"
"397",21,"grid",0.27437641723356,5,"Animal",9,"M_PL_033"
